Program Code,Program Title,Program Genre,Air Date,Air Time,Duration
MV001397720000,Agent Cody Banks,"Spanish,Adventure,Comedy",20150104,164500,105.0
MV001400920000,21 Grams,Drama,20150104,073000,125.0
MV001400920000,21 Grams,Drama,20150104,103000,125.0
MV001400930000,The Missing,"Western,Drama,Suspense",20150104,010000,150.0
MV001400930000,The Missing,"Western,Drama,Suspense",20150104,053000,150.0
MV001402050000,Big Fish,Drama,20150104,033000,180.0
MV001402050000,Big Fish,Drama,20150104,200000,180.0
MV001402050000,Big Fish,Drama,20150104,210000,120.0
MV001402050000,Big Fish,Drama,20150104,210000,150.0
MV001402050000,Big Fish,Drama,20150104,220000,90.0
MV001402050000,Big Fish,Drama,20150105,013000,120.0
MV001402050000,Big Fish,Drama,20150105,013000,150.0
MV001402050000,Big Fish,Drama,20150105,013000,30.0
MV001402050000,Big Fish,Drama,20150105,033000,150.0
MV001402080000,Something's Gotta Give,Romance-comedy,20150104,161000,130.0
MV001402080000,Something's Gotta Give,Romance-comedy,20150104,191000,130.0
MV001402080000,Something's Gotta Give,Romance-comedy,20150105,010500,130.0
MV001402080000,Something's Gotta Give,Romance-comedy,20150105,040500,130.0
MV001411120000,Bad Santa,Comedy,20150104,040000,120.0
MV001411120000,Bad Santa,Comedy,20150104,070000,120.0
MV001411120000,Bad Santa,Comedy,20150104,160000,120.0
MV001411120000,Bad Santa,Comedy,20150104,190000,120.0
MV001413340000,Gothika,"Horror,Suspense",20150104,223000,105.0
MV001413340000,Gothika,"Horror,Suspense",20150105,013000,105.0
MV001418790000,The Alamo,"War,Historical drama",20150104,111500,140.0
MV001418790000,The Alamo,"War,Historical drama",20150104,141500,140.0
MV001422200000,Alien,"Science fiction,Horror",20150104,181500,120.0
MV001422200000,Alien,"Science fiction,Horror",20150104,211500,120.0
MV001422200000,Alien,"Science fiction,Horror",20150105,030000,120.0
MV001422200000,Alien,"Science fiction,Horror",20150105,060000,120.0
MV001426380000,Hidalgo,"Adventure,Action,Drama",20150105,051000,140.0
MV001426380000,Hidalgo,"Adventure,Action,Drama",20150105,081000,140.0
MV001426430000,The Notebook,"Romance,Drama",20150104,210000,180.0
MV001426430000,The Notebook,"Romance,Drama",20150105,000000,180.0
MV001434870000,The Chronicles of Riddick,"Science fiction,Adventure,Action",20150104,003000,150.0
MV001434870000,The Chronicles of Riddick,"Science fiction,Adventure,Action",20150104,033000,150.0
MV001434870000,The Chronicles of Riddick,"Science fiction,Adventure,Action",20150104,060000,150.0
MV001434870000,The Chronicles of Riddick,"Science fiction,Adventure,Action",20150104,090000,150.0
MV001437610000,Monster,"Biography,Crime drama",20150104,010000,120.0
MV001437610000,Monster,"Biography,Crime drama",20150104,040000,120.0
MV001437630000,Paycheck,"Science fiction,Action,Suspense",20150105,043000,150.0
MV001437630000,Paycheck,"Science fiction,Action,Suspense",20150105,073000,150.0
MV001437910000,El Cuarto Mandamiento,"Spanish,Drama",20150104,160000,115.0
MV001437910000,El Cuarto Mandamiento,"Spanish,Drama",20150104,215000,115.0
MV001448020000,Mindhunters,"Suspense,Crime drama",20150104,020000,120.0
MV001448020000,Mindhunters,"Suspense,Crime drama",20150104,050000,120.0
MV001448020000,Mindhunters,"Suspense,Crime drama",20150104,053500,115.0
MV001448020000,Mindhunters,"Suspense,Crime drama",20150104,083500,115.0
MV001448510000,Eurotrip,Comedy,20150104,070400,120.0
MV001448510000,Eurotrip,Comedy,20150104,183000,120.0
MV001451850000,Agent Cody Banks 2: Destination London,"Adventure,Comedy",20150104,180000,120.0
MV001451850000,Agent Cody Banks 2: Destination London,"Adventure,Comedy",20150104,190000,120.0
MV001451850000,Agent Cody Banks 2: Destination London,"Adventure,Comedy",20150104,210000,120.0
MV001470350000,Peor Imposible,"Spanish,Comedy",20150105,053000,30.0
MV001476230000,Johnson Family Vacation,Comedy,20150104,162500,100.0
MV001476230000,Johnson Family Vacation,Comedy,20150104,192500,100.0
MV001476230000,Johnson Family Vacation,Comedy,20150104,233500,100.0
MV001476230000,Johnson Family Vacation,Comedy,20150105,023500,100.0
MV001482640000,New York Minute,Comedy,20150104,180000,120.0
MV001482640000,New York Minute,Comedy,20150104,190000,120.0
MV001482640000,New York Minute,Comedy,20150104,210000,120.0
MV001491620000,The Terminal,Comedy-drama,20150105,071500,165.0
MV001491620000,The Terminal,Comedy-drama,20150105,101500,165.0
MV001491740000,Before Sunset,"Romance,Drama",20150104,110000,85.0
MV001491740000,Before Sunset,"Romance,Drama",20150104,140000,85.0
MV001491760000,Luz y Sombra,"Spanish,Drama",20150104,152500,95.0
MV001491760000,Luz y Sombra,"Spanish,Drama",20150105,133500,95.0
MV001498110000,Puro Bato Perrón,"Spanish,Drama",20150105,000000,120.0
MV001498110000,Puro Bato Perrón,"Spanish,Drama",20150105,030000,120.0
MV001498240000,Sleepover,Comedy,20150104,024500,95.0
MV001498240000,Sleepover,Comedy,20150104,054500,95.0
MV001498240000,Sleepover,Comedy,20150104,142000,95.0
MV001498240000,Sleepover,Comedy,20150104,172000,95.0
MV001499120000,Anacondas: The Hunt for the Blood Orchid,"Suspense,Horror,Adventure",20150104,130000,100.0
MV001499120000,Anacondas: The Hunt for the Blood Orchid,"Suspense,Horror,Adventure",20150104,160000,100.0
MV001499120000,Anacondas: The Hunt for the Blood Orchid,"Suspense,Horror,Adventure",20150104,214500,100.0
MV001499120000,Anacondas: The Hunt for the Blood Orchid,"Suspense,Horror,Adventure",20150105,004500,100.0
MV001499120000,Anacondas: The Hunt for the Blood Orchid,"Suspense,Horror,Adventure",20150105,050000,100.0
MV001499120000,Anacondas: The Hunt for the Blood Orchid,"Suspense,Horror,Adventure",20150105,080000,100.0
MV001522110000,Surviving Christmas,Comedy,20150104,073000,120.0
MV001522110000,Surviving Christmas,Comedy,20150104,103000,120.0
MV001522590000,National Treasure,"Adventure,Action",20150104,123500,135.0
MV001522590000,National Treasure,"Adventure,Action",20150104,153500,135.0
MV001522590000,National Treasure,"Adventure,Action",20150104,234000,140.0
MV001522590000,National Treasure,"Adventure,Action",20150105,024000,140.0
MV001525510000,The Grudge,"Horror,Suspense",20150104,053000,95.0
MV001525510000,The Grudge,"Horror,Suspense",20150104,083000,95.0
MV001527800000,The Librarian: Quest for the Spear,"Action,Adventure,Fantasy",20150105,051500,120.0
MV001527800000,The Librarian: Quest for the Spear,"Action,Adventure,Fantasy",20150105,081500,120.0
MV001528180000,Spanglish,Comedy-drama,20150104,132100,152.0
MV001528180000,Spanglish,Comedy-drama,20150104,162100,152.0
MV001530430000,Hotel Rwanda,Drama,20150104,195500,125.0
MV001530430000,Hotel Rwanda,Drama,20150104,225500,125.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150104,060000,150.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150104,063500,175.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150104,070000,120.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150104,070000,180.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150104,170000,120.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150104,170000,180.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150104,180000,120.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150104,180000,180.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150104,200000,120.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150104,200000,180.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150104,210000,180.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150105,030000,180.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150105,060000,180.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150105,080000,180.0
MV001531960000,The Phantom of the Opera,"Musical,Drama,Romance",20150105,100000,180.0
MV001532030000,Proof,Drama,20150104,164000,105.0
MV001532030000,Proof,Drama,20150105,040000,105.0
MV001532040000,The Life Aquatic With Steve Zissou,Comedy,20150104,063500,125.0
MV001532040000,The Life Aquatic With Steve Zissou,Comedy,20150104,093500,125.0
MV001534670000,Elektra,"Action,Adventure",20150104,000000,120.0
MV001534670000,Elektra,"Action,Adventure",20150104,030000,120.0
MV001534670000,Elektra,"Action,Adventure",20150104,180000,120.0
MV001534670000,Elektra,"Action,Adventure",20150104,210000,120.0
MV001545380000,Wild Things: Diamonds in the Rough,Suspense,20150104,030000,95.0
MV001545380000,Wild Things: Diamonds in the Rough,Suspense,20150104,061500,95.0
MV001549050000,Morozko,"Children,Fantasy",20150104,130000,90.0
MV001549050000,Morozko,"Children,Fantasy",20150104,224500,85.0
MV001549050000,Morozko,"Children,Fantasy",20150105,093500,85.0
MV001553270000,The Wedding Date,Romance-comedy,20150105,010000,120.0
MV001553330000,Hitch,Romance-comedy,20150104,010000,150.0
MV001553330000,Hitch,Romance-comedy,20150104,040000,150.0
MV001553330000,Hitch,Romance-comedy,20150104,143000,150.0
MV001553330000,Hitch,Romance-comedy,20150104,173000,150.0
MV001555000000,Pooh's Heffalump Movie,"Children,Adventure,Animated",20150104,123500,70.0
MV001555000000,Pooh's Heffalump Movie,"Children,Adventure,Animated",20150104,153500,70.0
MV001555000000,Pooh's Heffalump Movie,"Children,Adventure,Animated",20150104,225000,70.0
MV001555000000,Pooh's Heffalump Movie,"Children,Adventure,Animated",20150105,015000,70.0
MV001555460000,Be Cool,Comedy,20150104,010000,120.0
MV001555460000,Be Cool,Comedy,20150104,210000,120.0
MV001555460000,Be Cool,Comedy,20150105,000000,120.0
MV001556350000,Hostage,"Action,Suspense",20150104,191500,120.0
MV001556350000,Hostage,"Action,Suspense",20150104,221500,120.0
MV001556350000,Hostage,"Action,Suspense",20150105,052500,115.0
MV001556350000,Hostage,"Action,Suspense",20150105,082500,115.0
MV001556910000,Miss Congeniality 2: Armed and Fabulous,Comedy,20150105,062500,120.0
MV001556910000,Miss Congeniality 2: Armed and Fabulous,Comedy,20150105,092500,120.0
MV001558150000,Sin City,"Action,Crime drama,Fantasy",20150104,160500,130.0
MV001558150000,Sin City,"Action,Crime drama,Fantasy",20150104,190500,130.0
MV001558150000,Sin City,"Action,Crime drama,Fantasy",20150104,235000,130.0
MV001558150000,Sin City,"Action,Crime drama,Fantasy",20150105,025000,130.0
MV001563020000,The Interpreter,"Suspense,Drama",20150104,183500,130.0
MV001563020000,The Interpreter,"Suspense,Drama",20150104,213500,130.0
MV001563020000,The Interpreter,"Suspense,Drama",20150105,031500,135.0
MV001563020000,The Interpreter,"Suspense,Drama",20150105,061500,135.0
MV001563470000,Crash,Drama,20150104,140000,150.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150103,223000,150.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150103,233000,150.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,000000,120.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,060000,150.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,090000,120.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,170000,120.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,173000,150.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,180000,150.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,183000,150.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,190000,120.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,200000,150.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,203000,150.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,220000,120.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150105,010000,150.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150105,013000,150.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150105,040000,150.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150105,070000,150.0
MV001568290000,Kingdom of Heaven,"Historical drama,War,Adventure",20150105,070500,145.0
MV001573090000,The Longest Yard,Comedy,20150104,040000,120.0
MV001573090000,The Longest Yard,Comedy,20150104,070000,120.0
MV001573220000,Cinderella Man,"Biography,Drama",20150104,085000,145.0
MV001573220000,Cinderella Man,"Biography,Drama",20150104,115000,145.0
MV001573220000,Cinderella Man,"Biography,Drama",20150105,161500,145.0
MV001580660000,Batman Begins,"Action,Fantasy,Adventure",20150104,004000,140.0
MV001580660000,Batman Begins,"Action,Fantasy,Adventure",20150104,034000,140.0
MV001584020000,Aquamarine,"Comedy-drama,Fantasy",20150104,185500,105.0
MV001584020000,Aquamarine,"Comedy-drama,Fantasy",20150104,215500,105.0
MV001594350000,Herbie: Fully Loaded,Comedy,20150104,164500,105.0
MV001594350000,Herbie: Fully Loaded,Comedy,20150104,194500,105.0
MV001594350000,Herbie: Fully Loaded,Comedy,20150105,000000,105.0
MV001594350000,Herbie: Fully Loaded,Comedy,20150105,030000,105.0
MV001595340000,Charlie and the Chocolate Factory,"Fantasy,Comedy",20150104,130500,115.0
MV001595340000,Charlie and the Chocolate Factory,"Fantasy,Comedy",20150104,160500,115.0
MV001602190000,Hustle & Flow,"Drama,Music",20150104,063500,120.0
MV001602190000,Hustle & Flow,"Drama,Music",20150104,093500,120.0
MV001602210000,Wedding Crashers,Comedy,20150105,071000,125.0
MV001602210000,Wedding Crashers,Comedy,20150105,101000,125.0
MV001606140000,Four Brothers,Crime drama,20150105,010000,120.0
MV001606140000,Four Brothers,Crime drama,20150105,040000,120.0
MV001606180000,The Skeleton Key,"Suspense,Horror",20150103,223000,105.0
MV001606180000,The Skeleton Key,"Suspense,Horror",20150104,013000,105.0
MV001606180000,The Skeleton Key,"Suspense,Horror",20150104,071500,105.0
MV001606180000,The Skeleton Key,"Suspense,Horror",20150104,101500,105.0
MV001606200000,The 40-Year-Old Virgin,Romance-comedy,20150103,230000,120.0
MV001606200000,The 40-Year-Old Virgin,Romance-comedy,20150105,020000,120.0
MV001606200000,The 40-Year-Old Virgin,Romance-comedy,20150105,050000,120.0
MV001606200000,The 40-Year-Old Virgin,Romance-comedy,20150105,164000,115.0
MV001606200000,The 40-Year-Old Virgin,Romance-comedy,20150105,194000,115.0
MV001606960000,Employee of the Month,Comedy,20150104,180000,120.0
MV001606960000,Employee of the Month,Comedy,20150105,010000,120.0
MV001606960000,Employee of the Month,Comedy,20150105,040000,120.0
MV001616220000,Red Eye,Suspense,20150104,190000,120.0
MV001617920000,Flightplan,"Suspense,Mystery,Drama",20150103,231500,100.0
MV001617920000,Flightplan,"Suspense,Mystery,Drama",20150104,021500,100.0
MV001617920000,Flightplan,"Suspense,Mystery,Drama",20150104,130000,100.0
MV001617920000,Flightplan,"Suspense,Mystery,Drama",20150104,160000,100.0
MV001622360000,"The Prize Winner of Defiance, Ohio",Drama,20150105,071000,100.0
MV001622360000,"The Prize Winner of Defiance, Ohio",Drama,20150105,101000,100.0
MV001622370000,Waiting ...,Comedy,20150104,050000,95.0
MV001622370000,Waiting ...,Comedy,20150104,080000,95.0
MV001622560000,Lord of War,"Drama,Action",20150104,170000,125.0
MV001622560000,Lord of War,"Drama,Action",20150104,200000,125.0
MV001622640000,Serenity,"Science fiction,Action,Adventure",20150104,051500,120.0
MV001622640000,Serenity,"Science fiction,Action,Adventure",20150104,081500,120.0
MV001622690000,Two for the Money,Drama,20150104,144500,125.0
MV001622790000,Elizabethtown,"Comedy-drama,Romance",20150105,010000,125.0
MV001622790000,Elizabethtown,"Comedy-drama,Romance",20150105,040000,125.0
MV001623730000,Derailed,"Suspense,Drama",20150104,083000,110.0
MV001623730000,Derailed,"Suspense,Drama",20150104,113000,110.0
MV001623730000,Derailed,"Suspense,Drama",20150104,182000,115.0
MV001623730000,Derailed,"Suspense,Drama",20150104,212000,115.0
MV001629530000,Broken Flowers,Comedy-drama,20150105,053000,110.0
MV001638480000,Doctor Dolittle,Musical,20150104,082000,150.0
MV001638480000,Doctor Dolittle,Musical,20150104,112000,150.0
MV001638480000,Doctor Dolittle,Musical,20150104,202000,150.0
MV001638480000,Doctor Dolittle,Musical,20150104,232000,150.0
MV001646640000,Walk the Line,"Biography,Drama,Music",20150104,171500,135.0
MV001646640000,Walk the Line,"Biography,Drama,Music",20150104,201500,135.0
MV001649140000,Capote,"Biography,Historical drama",20150104,191000,120.0
MV001649140000,Capote,"Biography,Historical drama",20150104,221000,120.0
MV001649140000,Capote,"Biography,Historical drama",20150105,141000,115.0
MV001649140000,Capote,"Biography,Historical drama",20150105,171000,115.0
MV001652800000,Harry Potter and the Goblet of Fire,"Fantasy,Adventure",20150104,190000,165.0
MV001652800000,Harry Potter and the Goblet of Fire,"Fantasy,Adventure",20150104,220000,165.0
MV001652800000,Harry Potter and the Goblet of Fire,"Fantasy,Adventure",20150105,160000,160.0
MV001652800000,Harry Potter and the Goblet of Fire,"Fantasy,Adventure",20150105,190000,160.0
MV001654540000,Aeon Flux,"Science fiction,Action",20150104,010000,95.0
MV001654540000,Aeon Flux,"Science fiction,Action",20150104,040000,95.0
MV001654540000,Aeon Flux,"Science fiction,Action",20150104,192000,100.0
MV001654540000,Aeon Flux,"Science fiction,Action",20150104,222000,100.0
MV001654650000,Brokeback Mountain,"Romance,Drama",20150105,030000,180.0
MV001654650000,Brokeback Mountain,"Romance,Drama",20150105,060000,180.0
MV001654650000,Brokeback Mountain,"Romance,Drama",20150105,090000,180.0
MV001655270000,King Kong,"Adventure,Action,Fantasy",20150104,171500,195.0
MV001655270000,King Kong,"Adventure,Action,Fantasy",20150104,201500,195.0
MV001655270000,King Kong,"Adventure,Action,Fantasy",20150105,040000,190.0
MV001655270000,King Kong,"Adventure,Action,Fantasy",20150105,070000,190.0
MV001655270000,King Kong,"Adventure,Action,Fantasy",20150105,140000,195.0
MV001655270000,King Kong,"Adventure,Action,Fantasy",20150105,170000,195.0
MV001655440000,National Lampoon's Barely Legal,Comedy,20150104,050000,95.0
MV001655440000,National Lampoon's Barely Legal,Comedy,20150104,080000,95.0
MV001655440000,National Lampoon's Barely Legal,Comedy,20150105,050000,95.0
MV001655440000,National Lampoon's Barely Legal,Comedy,20150105,080000,95.0
MV001660860000,The White Countess,Drama,20150104,123500,140.0
MV001660860000,The White Countess,Drama,20150104,234000,140.0
MV001663690000,Exorcist: The Beginning,"Spanish,Horror",20150104,211000,115.0
MV001665350000,Three ... Extremes,"Horror,Comedy",20150104,060000,150.0
MV001669090000,Maximum Velocity,"Spanish,Action",20150105,050000,120.0
MV001669090000,Maximum Velocity,"Spanish,Action",20150105,060000,120.0
MV001669090000,Maximum Velocity,"Spanish,Action",20150105,080000,120.0
MV001678250000,Nanny McPhee,Comedy,20150104,120000,105.0
MV001678250000,Nanny McPhee,Comedy,20150104,150000,105.0
MV001681760000,Bombón: El Perro,"Spanish,Drama",20150104,222400,97.0
MV001681760000,Bombón: El Perro,"Spanish,Drama",20150105,012400,97.0
MV001686720000,Akeelah and the Bee,Drama,20150104,130000,120.0
MV001686720000,Akeelah and the Bee,Drama,20150104,160000,120.0
MV001687550000,March of the Wooden Soldiers,Fantasy,20150104,060000,90.0
MV001696190000,Munich,"Suspense,Drama",20150104,204500,165.0
MV001701100000,Tamara,Horror,20150104,064500,105.0
MV001701100000,Tamara,Horror,20150104,094500,105.0
MV001702320000,16 Blocks,"Action,Suspense",20150104,143000,105.0
MV001702320000,16 Blocks,"Action,Suspense",20150104,173000,105.0
MV001702320000,16 Blocks,"Action,Suspense",20150105,020000,105.0
MV001702320000,16 Blocks,"Action,Suspense",20150105,050000,105.0
MV001705370000,The Haunted Mansion,"Spanish,Comedy,Fantasy",20150105,000000,90.0
MV001705370000,The Haunted Mansion,"Spanish,Comedy,Fantasy",20150105,010000,90.0
MV001705370000,The Haunted Mansion,"Spanish,Comedy,Fantasy",20150105,030000,90.0
MV001705720000,Hostel,Horror,20150105,023500,100.0
MV001705720000,Hostel,Horror,20150105,053500,100.0
MV001705740000,Tristan & Isolde,"Romance,Drama",20150104,105500,130.0
MV001705740000,Tristan & Isolde,"Romance,Drama",20150104,135500,130.0
MV001714490000,Last Holiday,Comedy,20150104,010000,120.0
MV001714490000,Last Holiday,Comedy,20150104,040000,120.0
MV001719750000,Neil Young: Heart of Gold,Documentary,20150104,092000,105.0
MV001719750000,Neil Young: Heart of Gold,Documentary,20150104,122000,105.0
MV001719750000,Neil Young: Heart of Gold,Documentary,20150104,220000,105.0
MV001719750000,Neil Young: Heart of Gold,Documentary,20150105,010000,105.0
MV001721990000,Silent Hill,"Horror,Suspense",20150104,063500,130.0
MV001721990000,Silent Hill,"Horror,Suspense",20150104,093500,130.0
MV001727370000,Louis L'Amour's Crossfire Trail,"Spanish,Western,Romance",20150104,150000,100.0
MV001728630000,Curious George,"Children,Comedy,Adventure,Animated",20150104,204000,90.0
MV001728630000,Curious George,"Children,Comedy,Adventure,Animated",20150104,234000,90.0
MV001730220000,Nanny McPhee,"Spanish,Comedy",20150104,120000,105.0
MV001730220000,Nanny McPhee,"Spanish,Comedy",20150104,150000,105.0
MV001731210000,Me Importa Poco,"Spanish,Comedy-drama",20150104,190000,120.0
MV001731210000,Me Importa Poco,"Spanish,Comedy-drama",20150104,220000,120.0
MV001736570000,Inside Man,"Suspense,Crime drama",20150104,030000,135.0
MV001736570000,Inside Man,"Suspense,Crime drama",20150104,060000,135.0
MV001736570000,Inside Man,"Suspense,Crime drama",20150104,191000,130.0
MV001746010000,Failure to Launch,Romance-comedy,20150104,010000,105.0
MV001746010000,Failure to Launch,Romance-comedy,20150104,040000,105.0
MV001750910000,Little Miss Sunshine,Comedy-drama,20150105,001500,105.0
MV001752530000,La Mesa Que Más Aplauda,"Spanish,Comedy",20150104,213500,95.0
MV001752530000,La Mesa Que Más Aplauda,"Spanish,Comedy",20150105,102500,95.0
MV001752530000,La Mesa Que Más Aplauda,"Spanish,Comedy",20150105,151000,95.0
MV001762100000,Moran of the Lady Letty,Adventure,20150105,050000,75.0
MV001762240000,Stolen Moments,Drama,20150105,061500,45.0
MV001762310000,RV,Comedy,20150104,094000,100.0
MV001762310000,RV,Comedy,20150104,124000,100.0
MV001762310000,RV,Comedy,20150104,205000,100.0
MV001762310000,RV,Comedy,20150104,235000,100.0
MV001765550000,Cárcel de Mujeres,"Spanish,Action",20150105,040000,120.0
MV001765550000,Cárcel de Mujeres,"Spanish,Action",20150105,060000,120.0
MV001765550000,Cárcel de Mujeres,"Spanish,Action",20150105,070000,120.0
MV001774820000,Ya no los Hacen Como Antes,"Spanish,Drama",20150104,183000,95.0
MV001776650000,The Da Vinci Code,"Mystery,Drama,Suspense",20150104,164000,155.0
MV001776650000,The Da Vinci Code,"Mystery,Drama,Suspense",20150104,194000,155.0
MV001776650000,The Da Vinci Code,"Mystery,Drama,Suspense",20150105,025000,155.0
MV001776650000,The Da Vinci Code,"Mystery,Drama,Suspense",20150105,055000,155.0
MV001776650000,The Da Vinci Code,"Mystery,Drama,Suspense",20150105,112000,155.0
MV001776650000,The Da Vinci Code,"Mystery,Drama,Suspense",20150105,142000,155.0
MV001783810000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,110000,150.0
MV001783810000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,180000,150.0
MV001783810000,Kingdom of Heaven,"Historical drama,War,Adventure",20150104,200000,150.0
MV001783810000,Kingdom of Heaven,"Historical drama,War,Adventure",20150105,003000,150.0
MV001783810000,Kingdom of Heaven,"Historical drama,War,Adventure",20150105,010000,150.0
MV001784360000,Clerks II,Comedy,20150104,200000,135.0
MV001784360000,Clerks II,Comedy,20150104,230000,135.0
MV001784900000,Hannibal,"Docudrama,Biography",20150105,064000,135.0
MV001784900000,Hannibal,"Docudrama,Biography",20150105,094000,135.0
MV001787930000,The Da Vinci Code,"Spanish,Mystery,Drama,Suspense",20150104,164000,155.0
MV001787930000,The Da Vinci Code,"Spanish,Mystery,Drama,Suspense",20150105,025000,150.0
MV001787930000,The Da Vinci Code,"Spanish,Mystery,Drama,Suspense",20150105,112000,155.0
MV001789690000,Shooting Gallery,Suspense,20150104,181500,105.0
MV001789690000,Shooting Gallery,Suspense,20150104,211500,105.0
MV001790020000,Open Season,"Children,Comedy,Adventure,Animated",20150104,190000,120.0
MV001792100000,The Last King of Scotland,"Biography,Drama",20150105,040000,150.0
MV001796070000,Spy Kids 2: The Island of Lost Dreams,"Spanish,Adventure,Action",20150104,130000,120.0
MV001796070000,Spy Kids 2: The Island of Lost Dreams,"Spanish,Adventure,Action",20150104,140000,120.0
MV001796070000,Spy Kids 2: The Island of Lost Dreams,"Spanish,Adventure,Action",20150104,160000,120.0
MV001796300000,Slow Burn,"Crime drama,Mystery,Suspense",20150104,090000,120.0
MV001798160000,The Hoax,Drama,20150104,103500,120.0
MV001798160000,The Hoax,Drama,20150104,182500,120.0
MV001798160000,The Hoax,Drama,20150105,020000,120.0
MV001803430000,Mystery Woman: Oh Baby,Mystery,20150104,040000,120.0
MV001803430000,Mystery Woman: Oh Baby,Mystery,20150104,070000,120.0
MV001807820000,Hulk,"Fantasy,Action",20150104,200000,180.0
MV001807820000,Hulk,"Fantasy,Action",20150104,210000,180.0
MV001807820000,Hulk,"Fantasy,Action",20150104,230000,180.0
MV001807820000,Hulk,"Fantasy,Action",20150105,064500,140.0
MV001807820000,Hulk,"Fantasy,Action",20150105,094500,140.0
MV001809710000,Five Fingers,Suspense,20150104,151500,105.0
MV001809710000,Five Fingers,Suspense,20150104,181500,105.0
MV001809710000,Five Fingers,Suspense,20150105,113000,105.0
MV001809710000,Five Fingers,Suspense,20150105,143000,105.0
MV001809900000,The Illusionist,Mystery,20150104,150500,115.0
MV001809900000,The Illusionist,Mystery,20150104,180500,115.0
MV001812610000,Deck the Halls,Comedy,20150104,160000,95.0
MV001812610000,Deck the Halls,Comedy,20150104,190000,95.0
MV001812610000,Deck the Halls,Comedy,20150105,000000,90.0
MV001812610000,Deck the Halls,Comedy,20150105,030000,90.0
MV001812610000,Deck the Halls,Comedy,20150105,123000,90.0
MV001812610000,Deck the Halls,Comedy,20150105,153000,90.0
MV001812780000,The Condemned,"Action,Suspense",20150104,043000,150.0
MV001812780000,The Condemned,"Action,Suspense",20150104,073000,150.0
MV001812780000,The Condemned,"Action,Suspense",20150105,033000,150.0
MV001812780000,The Condemned,"Action,Suspense",20150105,063000,150.0
MV001816270000,Ghost Rider,"Action,Fantasy",20150104,130000,150.0
MV001816270000,Ghost Rider,"Action,Fantasy",20150104,160000,150.0
MV001818050000,300,"Action,Adventure,Fantasy",20150103,231000,170.0
MV001818050000,300,"Action,Adventure,Fantasy",20150104,021000,170.0
MV001818050000,300,"Action,Adventure,Fantasy",20150104,221000,170.0
MV001818050000,300,"Action,Adventure,Fantasy",20150105,011000,170.0
MV001841270000,Walk the Line,"Spanish,Biography,Drama,Music",20150104,171500,135.0
MV001841270000,Walk the Line,"Spanish,Biography,Drama,Music",20150104,201500,135.0
MV001841700000,Cocaine Cowboys,Documentary,20150105,050000,120.0
MV001849690000,Reign Over Me,Drama,20150104,180000,150.0
MV001854410000,Behind Enemy Lines II: Axis of Evil,"Action,Adventure",20150104,211500,100.0
MV001854410000,Behind Enemy Lines II: Axis of Evil,"Action,Adventure",20150105,001500,100.0
MV001861760000,Demon Hunter,Horror,20150104,094500,80.0
MV001861760000,Demon Hunter,Horror,20150104,124500,80.0
MV001874220000,Captivity,Suspense,20150105,020000,120.0
MV001874220000,Captivity,Suspense,20150105,050000,120.0
MV001881140000,This Revolution,Drama,20150104,000000,120.0
MV001881140000,This Revolution,Drama,20150104,080000,120.0
