MSO_Code,Device ID,Event Date,Event Time,Station Number,Program Code
01540,000000302370,20150104,150529,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,150600,36205,SH020257410000
01540,000000302370,20150104,150715,36212,EP002400600100
01540,000000302370,20150104,150721,60150,MV006306730000
01540,000000302370,20150104,150727,55887,MV002558140000
01540,000000302370,20150104,150805,46710,MV000388310000
01540,000000302370,20150104,150820,60150,MV006306730000
01540,000000302370,20150104,151042,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,151051,58574,MV002510450000
01540,000000302370,20150104,151158,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,151258,82547,EP003452470774
01540,000000302370,20150104,151316,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,151335,61812,EP020218320001
01540,000000302370,20150104,151508,57708,EP016806140004
01540,000000302370,20150104,151515,60468,EP011935230011
01540,000000302370,20150104,151521,11097,MV002256490000
01540,000000302370,20150104,151543,64241,EP010675590073
01540,000000302370,20150104,151551,58780,SH019685620000
01540,000000302370,20150104,151602,59684,EP014482900058
01540,000000302370,20150104,151612,65732,EP011667880001
01540,000000302370,20150104,151620,10986,SH020898970000
01540,000000302370,20150104,151631,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,151639,11163,MV004074550000
01540,000000302370,20150104,151731,10149,MV000268680000
01540,000000302370,20150104,151751,59440,MV000576530000
01540,000000302370,20150104,151757,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,151804,64490,EP012192170125
01540,000000302370,20150104,151810,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,151819,70522,EP006794010223
01540,000000302370,20150104,151829,61814,EP017233630026
01540,000000302370,20150104,151843,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,151904,48543,EP000369450283
01540,000000302370,20150104,151911,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,151923,11163,MV004074550000
01540,000000302370,20150104,151938,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,151946,10986,SH020898970000
01540,000000302370,20150104,151959,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,152010,59684,EP014482900058
01540,000000302370,20150104,152016,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,152024,58780,SH019685620000
01540,000000302370,20150104,152030,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,152037,60468,EP011935230011
01540,000000302370,20150104,152044,16616,EP004154020184
01540,000000302370,20150104,153000,16616,EP004154020120
01540,000000302370,20150104,153612,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,153635,59684,EP014482900063
01540,000000302370,20150104,153651,57394,EP010861690014
01540,000000302370,20150104,153702,10986,EP011572460064
01540,000000302370,20150104,153731,60046,MV000348330000
01540,000000302370,20150104,153854,11163,MV004074550000
01540,000000302370,20150104,153904,59440,MV000576530000
01540,000000302370,20150104,153911,61960,EP017355320028
01540,000000302370,20150104,153919,64490,EP012192170126
01540,000000302370,20150104,153925,68065,EP016103300015
01540,000000302370,20150104,154117,59444,MV001784360000
01540,000000302370,20150104,154138,36212,EP011732700033
01540,000000302370,20150104,154154,36205,SH020257410000
01540,000000302370,20150104,154348,71799,SH020909230000
01540,000000302370,20150104,154354,60222,EP011588160032
01540,000000302370,20150104,154400,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,154507,59615,MV002268660000
01540,000000302370,20150104,154515,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,154535,58812,EP019972600005
01540,000000302370,20150104,154549,58515,MV001214800000
01540,000000302370,20150104,154555,42642,MV000614850000
01540,000000302370,20150104,154649,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,154701,49788,EP017779720030
01540,000000302370,20150104,154707,79051,EP008033970145
01540,000000302370,20150104,154718,35481,EP000076050663
01540,000000302370,20150104,154724,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,154733,31711,EP020209430007
01540,000000302370,20150104,154742,50747,EP012150420035
01540,000000302370,20150104,154827,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,154835,59337,MV000285570000
01540,000000302370,20150104,154841,68344,MP_MISSINGPROGRAM
01540,000000302370,20150104,154901,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,154909,70253,MV003246520000
01540,000000302370,20150104,154919,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,154955,80212,EP015132850017
01540,000000302370,20150104,155017,67331,EP004769470061
01540,000000302370,20150104,155029,67331,EP004769470061
01540,000000302370,20150104,155055,10057,EP010830320209
01540,000000302370,20150104,155101,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,155109,11158,EP013187710080
01540,000000302370,20150104,155120,59303,EP008994700148
01540,000000302370,20150104,155154,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,155245,10178,MV001556350000
01540,000000302370,20150104,155251,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,155302,59303,EP008994700148
01540,000000302370,20150104,155330,11158,EP013187710080
01540,000000302370,20150104,155338,10057,EP010830320209
01540,000000302370,20150104,155348,67331,EP004769470061
01540,000000302370,20150104,155530,80212,EP015132850017
01540,000000302370,20150104,155640,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,155731,70253,MV003246520000
01540,000000302370,20150104,155741,68385,EP014482270009
01540,000000302370,20150104,155837,68344,MP_MISSINGPROGRAM
01540,000000302370,20150104,155850,59337,MV000285570000
01540,000000302370,20150104,155858,66268,MV005607090000
01540,000000302370,20150104,155907,50747,EP012150420035
01540,000000302370,20150104,155913,31711,EP020209430007
01540,000000302370,20150104,155919,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,155934,49788,EP017779720030
01540,000000302370,20150104,160000,49788,EP017779720027
01540,000000302370,20150104,160012,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,160020,31709,EP016328900040
01540,000000302370,20150104,160029,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,160037,58515,MV001214800000
01540,000000302370,20150104,160047,58812,EP017952370006
01540,000000302370,20150104,160053,58646,SH000690190000
01540,000000302370,20150104,160059,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,160130,10145,EP003915550027
01540,000000302370,20150104,160229,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,160239,36205,SH020257410000
01540,000000302370,20150104,160251,36205,SH020257410000
01540,000000302370,20150104,160300,36212,EP014408230013
01540,000000302370,20150104,160356,60150,MV001426430000
01540,000000302370,20150104,160412,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,160421,58574,MV003773670000
01540,000000302370,20150104,160428,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,160453,49691,SP003094810000
01540,000000302370,20150104,160502,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,160509,61854,EP005544731303
01540,000000302370,20150104,160515,48639,EP019391200011
01540,000000302370,20150104,160649,46737,EP020943460003
01540,000000302370,20150104,160704,82547,SH007153550000
01540,000000302370,20150104,160712,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,160750,46737,EP020943460003
01540,000000302370,20150104,172021,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,172027,48639,EP011078640041
01540,000000302370,20150104,172038,31709,EP016328900040
01540,000000302370,20150104,172047,31709,EP016328900040
01540,000000302370,20150104,172100,30754,SP003085720000
01540,000000302370,20150104,172113,49788,EP017779720051
01540,000000302370,20150104,172206,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,172213,50747,EP012150420037
01540,000000302370,20150104,172226,57708,EP016806140002
01540,000000302370,20150104,172817,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,172837,46737,EP020943460003
01540,000000302370,20150104,172917,48639,EP011078640041
01540,000000302370,20150104,172954,46737,EP020943460003
01540,000000302370,20150104,180000,46737,EP015153710040
01540,000000302370,20150104,180110,82547,SP003043930000
01540,000000302370,20150104,180119,99993,MP_MISSINGPROGRAM
01540,000000302370,20150104,180130,61812,EP020218320007
01540,000000302370,20150104,180139,57708,EP012124070064
01540,000000302370,20150104,190000,57708,EP012124070086
01540,000000302370,20150104,200000,57708,EP010237320162
01540,000000302370,20150104,205218,67331,SH013758070000
01540,000000302370,20150104,220000,67331,SH020848500000
01540,000000302370,20150104,230000,67331,SH013758070000
01540,000000302397,20150104,000000,11913,EP010855880008
01540,000000302397,20150104,003500,11913,MV000354490000
01540,000000302397,20150104,023500,11913,SH020733910000
01540,000000302397,20150104,030500,11913,EP011775780019
01540,000000302397,20150104,040000,11913,SH000000010000
01540,000000302397,20150104,043000,11913,SH017359110000
01540,000000302397,20150104,050000,11913,SH018798190000
01540,000000302397,20150104,053000,11913,EP000820920190
01540,000000302397,20150104,060000,11913,SH003484940000
01540,000000302397,20150104,070000,11913,SH006856660000
01540,000000302397,20150104,080000,11913,EP000018936973
01540,000000302397,20150104,090000,11913,SH006856680000
01540,000000302397,20150104,093257,46737,EP012954930050
01540,000000302397,20150104,093307,11006,EP003077660470
01540,000000302397,20150104,100000,11006,EP003077660298
01540,000000302397,20150104,103000,11006,EP003077660386
01540,000000302397,20150104,110000,11006,EP015893230064
01540,000000302397,20150104,110325,46737,EP010134880006
01540,000000302397,20150104,120851,46737,EP008426740131
01540,000000302397,20150104,123000,46737,EP013703280073
01540,000000302397,20150104,130000,46737,EP020943770001
01540,000000302397,20150104,133000,46737,EP008842040100
01540,000000302397,20150104,140000,46737,EP012314930139
01540,000000302397,20150104,143000,46737,EP001765080139
01540,000000302397,20150104,151825,10179,EP019268370002
01540,000000302397,20150104,151833,99993,MP_MISSINGPROGRAM
01540,000000302397,20150104,151845,11896,EP000031281216
01540,000000302397,20150104,163000,11896,SP003085720000
01540,000000302397,20150104,165446,11948,EP000031281283
01540,000000302397,20150104,172350,11913,EP016328900040
01540,000000302397,20150104,172356,99993,MP_MISSINGPROGRAM
01540,000000302397,20150104,172410,35481,EP000020871508
01540,000000302397,20150104,172634,11896,SP003085720000
01540,000000302397,20150104,172641,11948,EP000031281283
01540,000000302397,20150104,174840,46737,EP020943460003
01540,000000302397,20150104,175159,11948,EP000031281283
01540,000000302397,20150104,175551,46737,EP020943460003
01540,000000302397,20150104,180004,11948,EP000031281283
01540,000000302397,20150104,180600,99993,MP_MISSINGPROGRAM
01540,000000302397,20150104,180606,61854,EP010680810202
01540,000000302397,20150104,180745,46737,EP015153710040
01540,000000302397,20150104,180802,54286,SP003033420000
01540,000000302397,20150104,180814,11741,SH019318560000
01540,000000302397,20150104,181054,11913,SH003602880000
01540,000000302397,20150104,181953,11948,EP000031281283
01540,000000302397,20150104,183523,46737,EP007999300215
01540,000000302397,20150104,183719,61854,EP010680810202
01540,000000302397,20150104,183726,11948,EP000031281283
01540,000000302397,20150104,185719,46737,EP007999300215
01540,000000302397,20150104,185743,48639,EP018025220002
01540,000000302397,20150104,190000,48639,SH014784060000
01540,000000302397,20150104,190007,11948,EP000031281283
01540,000000302397,20150104,193000,11948,SH007795570000
01540,000000302397,20150104,195307,11741,EP000191552761
01540,000000302397,20150104,195428,11896,EP000000351217
01540,000000302397,20150104,200000,11741,EP000191552762
01540,000000302397,20150104,200100,11896,EP019222940012
01540,000000302397,20150104,210000,11741,EP010083340073
01540,000000302397,20150104,210000,11896,EP011583840126
01540,000000302397,20150104,220000,11896,EP003803410371
01540,000000302397,20150104,230000,11741,SH019318580000
01540,000000302397,20150104,230000,11896,SH007302710000
01540,000000302397,20150104,233000,11741,EP001887104230
01540,000000302397,20150104,233500,11896,EP019661800052
01540,000000302a8f,20150104,000000,11913,EP010855880008
01540,000000302a8f,20150104,003500,11913,MV000354490000
01540,000000302a8f,20150104,023500,11913,SH020733910000
01540,000000302a8f,20150104,030500,11913,EP011775780019
01540,000000302a8f,20150104,040000,11913,SH000000010000
01540,000000302a8f,20150104,043000,11913,SH017359110000
01540,000000302a8f,20150104,050000,11913,SH018798190000
01540,000000302a8f,20150104,053000,11913,EP000820920190
01540,000000302a8f,20150104,060000,11913,SH003484940000
01540,000000302a8f,20150104,070000,11913,SH006856660000
01540,000000302a8f,20150104,080000,11913,EP000018936973
01540,000000302a8f,20150104,090000,11913,SH006856680000
01540,000000302a8f,20150104,100000,11913,EP005267840534
01540,000000302a8f,20150104,110000,11913,SH007656790000
01540,000000302a8f,20150104,113000,11913,SH000405100000
01540,000000302a8f,20150104,120000,11913,SH008999100000
01540,000000302a8f,20150104,123000,11913,SH007196930000
01540,000000302a8f,20150104,130005,11913,EP011775780050
01540,000000302a8f,20150104,130047,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,130102,11164,EP016803220027
01540,000000302a8f,20150104,130112,11164,EP016803220027
01540,000000302a8f,20150104,130122,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,130128,10088,MV001482640000
01540,000000302a8f,20150104,130141,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,130147,11150,EP017199250001
01540,000000302a8f,20150104,130248,14771,EP016806140007
01540,000000302a8f,20150104,130258,11867,MV001173170000
01540,000000302a8f,20150104,130306,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,130314,82541,EP008965610525
01540,000000302a8f,20150104,130327,10021,MV000385640000
01540,000000302a8f,20150104,130337,16331,EP015033970023
01540,000000302a8f,20150104,130359,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,130410,10986,MV001396200000
01540,000000302a8f,20150104,130416,10051,MV000359960000
01540,000000302a8f,20150104,130638,11218,MV001215040000
01540,000000302a8f,20150104,130653,10051,MV000359960000
01540,000000302a8f,20150104,130803,10986,MV001396200000
01540,000000302a8f,20150104,130832,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,130847,10021,MV000385640000
01540,000000302a8f,20150104,130917,50167,SP003098860000
01540,000000302a8f,20150104,130923,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,130952,11150,EP017199250001
01540,000000302a8f,20150104,131004,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,131013,24634,SH004010240000
01540,000000302a8f,20150104,131041,10051,MV000359960000
01540,000000302a8f,20150104,150033,10051,MV000193450000
01540,000000302a8f,20150104,150054,10145,EP003915550527
01540,000000302a8f,20150104,150210,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,150216,11218,MV000348330000
01540,000000302a8f,20150104,150225,10153,EP012192170125
01540,000000302a8f,20150104,150328,16331,EP010861690014
01540,000000302a8f,20150104,150511,50167,EP018971280004
01540,000000302a8f,20150104,150542,82541,EP003452470774
01540,000000302a8f,20150104,150619,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,150652,24634,SH004010240000
01540,000000302a8f,20150104,150734,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,150743,11164,MV000614850000
01540,000000302a8f,20150104,150931,24634,SH004010240000
01540,000000302a8f,20150104,151030,11164,MV000614850000
01540,000000302a8f,20150104,151037,14902,EP017779720045
01540,000000302a8f,20150104,151043,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,151100,11896,EP000031281216
01540,000000302a8f,20150104,151250,10918,MV006306730000
01540,000000302a8f,20150104,151256,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,151311,24634,SH004010240000
01540,000000302a8f,20150104,151332,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,151343,11150,EP016097740011
01540,000000302a8f,20150104,151349,11867,MV001214800000
01540,000000302a8f,20150104,151410,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,151418,82541,EP003452470774
01540,000000302a8f,20150104,151549,50167,EP018971280004
01540,000000302a8f,20150104,151614,16331,EP010861690014
01540,000000302a8f,20150104,151718,10153,EP012192170125
01540,000000302a8f,20150104,151725,11163,MV004074550000
01540,000000302a8f,20150104,151747,11218,MV000348330000
01540,000000302a8f,20150104,151757,10051,MV000193450000
01540,000000302a8f,20150104,151803,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,151816,16374,SH006818540000
01540,000000302a8f,20150104,151831,10149,MV000268680000
01540,000000302a8f,20150104,151859,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,151914,11221,MV005607090000
01540,000000302a8f,20150104,151922,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,151945,10149,MV000268680000
01540,000000302a8f,20150104,152038,10149,MV000268680000
01540,000000302a8f,20150104,152500,10149,EP002298270245
01540,000000302a8f,20150104,152547,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,152603,10051,MV000193450000
01540,000000302a8f,20150104,152614,11218,MV000348330000
01540,000000302a8f,20150104,152920,10153,EP012192170125
01540,000000302a8f,20150104,153000,10153,EP012192170126
01540,000000302a8f,20150104,153047,10093,MV002268660000
01540,000000302a8f,20150104,153107,10021,MV000285570000
01540,000000302a8f,20150104,153123,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,153137,82541,EP019319460010
01540,000000302a8f,20150104,153144,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,153202,10088,MV001807820000
01540,000000302a8f,20150104,153213,10088,MV001807820000
01540,000000302a8f,20150104,153219,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,153228,24634,SH004010240000
01540,000000302a8f,20150104,153239,11164,MV000614850000
01540,000000302a8f,20150104,153245,14902,EP017779720030
01540,000000302a8f,20150104,153313,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,153324,10918,MV006306730000
01540,000000302a8f,20150104,153335,11896,EP000031281216
01540,000000302a8f,20150104,153414,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,153429,11428,SH020436270000
01540,000000302a8f,20150104,153507,21320,EP000031281216
01540,000000302a8f,20150104,153520,11207,EP003169780275
01540,000000302a8f,20150104,153605,21320,EP000031281216
01540,000000302a8f,20150104,153959,11207,EP003169780275
01540,000000302a8f,20150104,154005,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,154025,11896,EP000031281216
01540,000000302a8f,20150104,154102,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,154118,10179,EP019268370002
01540,000000302a8f,20150104,154124,12444,SP003100740000
01540,000000302a8f,20150104,154141,14902,EP017779720030
01540,000000302a8f,20150104,154147,11164,MV000614850000
01540,000000302a8f,20150104,154154,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,154209,11150,EP016097740012
01540,000000302a8f,20150104,154219,82541,EP019319460010
01540,000000302a8f,20150104,154231,10021,MV000285570000
01540,000000302a8f,20150104,154818,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,154826,16331,EP010861690014
01540,000000302a8f,20150104,154838,10153,EP012192170126
01540,000000302a8f,20150104,155100,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,155108,50167,EP018971280005
01540,000000302a8f,20150104,155120,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,155127,82541,EP019319460010
01540,000000302a8f,20150104,155236,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,155319,12444,SP003100740000
01540,000000302a8f,20150104,155325,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,155339,10918,MV006306730000
01540,000000302a8f,20150104,155349,11896,EP000031281216
01540,000000302a8f,20150104,155406,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,155421,11428,SH020436270000
01540,000000302a8f,20150104,155433,21320,EP000031281216
01540,000000302a8f,20150104,155443,11207,EP003169780275
01540,000000302a8f,20150104,155453,21320,EP000031281216
01540,000000302a8f,20150104,155745,11628,SH018102820000
01540,000000302a8f,20150104,155753,11207,EP003169780275
01540,000000302a8f,20150104,155802,21320,EP000031281216
01540,000000302a8f,20150104,155837,11428,SH020436270000
01540,000000302a8f,20150104,155844,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,155922,11896,EP000031281216
01540,000000302a8f,20150104,155941,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,155952,10179,EP019268370002
01540,000000302a8f,20150104,160000,10179,EP019268370003
01540,000000302a8f,20150104,160011,14902,EP017779720027
01540,000000302a8f,20150104,160126,14902,EP017779720027
01540,000000302a8f,20150104,160218,24634,SH004010240000
01540,000000302a8f,20150104,160325,10088,MV001807820000
01540,000000302a8f,20150104,160342,10171,EP014482900056
01540,000000302a8f,20150104,160400,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,160450,10153,EP012192170127
01540,000000302a8f,20150104,160525,11218,EP013986680061
01540,000000302a8f,20150104,160533,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,160601,11221,MV005607090000
01540,000000302a8f,20150104,160715,11187,EP017952370006
01540,000000302a8f,20150104,160723,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,160729,16300,EP010675590094
01540,000000302a8f,20150104,160816,10142,SH000690190000
01540,000000302a8f,20150104,160822,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,160828,11187,EP017952370006
01540,000000302a8f,20150104,161004,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,161049,14771,EP016806140008
01540,000000302a8f,20150104,161056,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,161118,14902,EP017779720027
01540,000000302a8f,20150104,161129,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,161143,11896,EP000031281216
01540,000000302a8f,20150104,163000,11896,SP003085720000
01540,000000302a8f,20150104,180542,11896,SP003085720000
01540,000000302a8f,20150104,180620,44366,EP010883320110
01540,000000302a8f,20150104,180626,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,180655,11590,EP000031281283
01540,000000302a8f,20150104,180947,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,181024,24634,SH004010240000
01540,000000302a8f,20150104,181132,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,181147,10918,MV001426430000
01540,000000302a8f,20150104,181153,11913,SH003602880000
01540,000000302a8f,20150104,181211,11896,SP003085720000
01540,000000302a8f,20150104,181217,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,181224,11590,EP000031281283
01540,000000302a8f,20150104,181429,11896,SP003085720000
01540,000000302a8f,20150104,181459,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,181512,10179,EP019268370006
01540,000000302a8f,20150104,181559,14902,EP017779720034
01540,000000302a8f,20150104,181606,11164,MV001158300000
01540,000000302a8f,20150104,181613,14902,EP017779720034
01540,000000302a8f,20150104,181630,11164,MV001158300000
01540,000000302a8f,20150104,181654,11486,SH009660350000
01540,000000302a8f,20150104,181700,10088,MV000734400000
01540,000000302a8f,20150104,181735,10171,EP014482900064
01540,000000302a8f,20150104,181908,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,181930,10021,MV000357620000
01540,000000302a8f,20150104,181947,10093,MV002483970000
01540,000000302a8f,20150104,182103,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,182131,14321,MV003857660000
01540,000000302a8f,20150104,182142,10149,EP002298270080
01540,000000302a8f,20150104,182151,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,182222,10021,MV000357620000
01540,000000302a8f,20150104,182230,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,182309,14902,EP017779720034
01540,000000302a8f,20150104,182319,10179,EP019268370006
01540,000000302a8f,20150104,182329,10918,MV001426430000
01540,000000302a8f,20150104,182335,11913,SH003602880000
01540,000000302a8f,20150104,182342,44366,EP010883320110
01540,000000302a8f,20150104,182353,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,182359,15468,SH001821790000
01540,000000302a8f,20150104,182407,11590,EP000031281283
01540,000000302a8f,20150104,183400,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,183408,11913,EP019494220038
01540,000000302a8f,20150104,183416,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,183502,10021,MV000357620000
01540,000000302a8f,20150104,183515,10153,EP017297140028
01540,000000302a8f,20150104,184125,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20150104,184132,10021,MV000357620000
01540,000000302a8f,20150104,184145,50167,SH012957890000
01540,000000302a8f,20150104,190000,50167,SP003098860000
01540,000000302a8f,20150104,190804,21247,EP000031281283
01540,000000302a8f,20150104,193000,21247,SH007795570000
01540,000000302a8f,20150104,200000,21247,EP000186930566
01540,000000302a8f,20150104,203000,21247,EP017390090035
01540,000000302a8f,20150104,210000,21247,EP002960010269
01540,000000302a8f,20150104,210000,50167,SH010500260000
01540,000000302a8f,20150104,213000,21247,EP012792980077
01540,000000302a8f,20150104,213000,50167,SH010500260000
01540,000000302a8f,20150104,220000,21247,SH003298970000
01540,000000302a8f,20150104,220000,50167,EP018971280008
01540,000000302a8f,20150104,223000,50167,SH012957890000
01540,000000302a8f,20150104,230000,21247,SH015976950000
01540,000000302a8f,20150104,230000,50167,SH017718120000
01540,000000302a8f,20150104,233000,21247,EP009311820040
01540,000000302a8f,20150104,233000,50167,SH017718120000
01540,000000302aaf,20150104,000455,58812,EP015972810030
01540,000000302aaf,20150104,000610,59615,MV003548860000
01540,000000302aaf,20150104,000629,59615,MV003548860000
01540,000000302aaf,20150104,000823,16615,EP016260430041
01540,000000302aaf,20150104,002604,58812,EP015972810030
01540,000000302aaf,20150104,003029,61960,MV000944110000
01540,000000302aaf,20150104,003104,59440,EP017109620229
01540,000000302aaf,20150104,003122,10149,MV002127940000
01540,000000302aaf,20150104,003147,63236,MV002107920000
01540,000000302aaf,20150104,010000,63236,EP014195350015
01540,000000302aaf,20150104,020000,63236,EP014195350016
01540,000000302aaf,20150104,030000,63236,EP020414050008
01540,000000302aaf,20150104,040000,63236,SH013580510000
01540,000000302aaf,20150104,043000,63236,SH005218670000
01540,000000302aaf,20150104,060000,63236,SH005218560000
01540,000000302aaf,20150104,065931,99993,MP_MISSINGPROGRAM
01540,000000302aaf,20150104,065938,59684,EP008274620087
01540,000000302aaf,20150104,070002,58646,SH017498070000
01540,000000302aaf,20150104,070009,58812,SH006197570000
01540,000000302aaf,20150104,191646,58812,EP016890780023
01540,000000302aaf,20150104,191702,42642,MV001158300000
01540,000000302aaf,20150104,191814,55887,MV006559650000
01540,000000302aaf,20150104,192151,11207,EP003169780318
01540,000000302aaf,20150104,192835,99993,MP_MISSINGPROGRAM
01540,000000302aaf,20150104,192843,55887,MV006559650000
01540,000000302aaf,20150104,193511,11207,EP003169780318
01540,000000302aaf,20150104,194919,55887,MV006559650000
01540,000000302aaf,20150104,194925,11207,EP003169780318
01540,000000302aaf,20150104,200000,11207,EP003169780323
01540,000000302aaf,20150104,200024,55887,MV005478330000
01540,000000302aaf,20150104,214729,55887,MV005478330000
01540,000000302aaf,20150104,214739,32645,EP000009937448
01540,000000302aaf,20150104,214902,63236,MV003930000000
01540,000000302aaf,20150104,215321,55887,MV005478330000
01540,000000302aaf,20150104,220000,55887,MV004977080000
01540,000000302e46,20150104,000000,31226,EP000037100926
01540,000000302e46,20150104,004551,11069,SH013217640000
01540,000000302e46,20150104,004601,10269,EP007199780102
01540,000000302e46,20150104,004724,14902,EP013600540061
01540,000000302e46,20150104,010000,14902,EP015866820053
01540,000000302e46,20150104,020000,14902,EP003267331272
01540,000000302e46,20150104,023000,14902,EP008048631020
01540,000000302e46,20150104,030000,14902,EP013600540071
01540,000000302e46,20150104,030110,60179,SH010942060000
01540,000000302e46,20150104,031931,14902,EP013600540071
01540,000000302e46,20150104,031941,11069,EP011047490016
01540,000000302e46,20150104,032459,10269,EP015278510048
01540,000000302e46,20150104,032526,60179,SH010942060000
01540,000000302e46,20150104,032800,14902,EP013600540071
01540,000000302e46,20150104,034356,60179,SH010942060000
01540,000000302e46,20150104,040000,60179,SH013745410000
01540,000000302e46,20150104,040020,14902,SH020929900000
01540,000000302e46,20150104,040123,11913,SH000000010000
01540,000000302e46,20150104,040134,11069,EP011047240003
01540,000000302e46,20150104,040218,10269,EP019919250010
01540,000000302e46,20150104,040311,19746,SH011915880000
